primary_key,address,neighborhood
1509,"BO DA BOAVISTA RUA 2, LT. 14",BOAVISTA
1510,"BO DA BOAVISTA RUA 2, LT. 21",BOAVISTA
1511,"BO DA BOAVISTA RUA 2, LT. 23",BOAVISTA
1512,"BO DA BOAVISTA RUA 2, LT. 24",BOAVISTA
1513,"R RAINHA D CATARINA, LT. 8-A",BOAVISTA
1514,"R RAINHA D BRITES, LT. 16",BOAVISTA
1515,"BO DA BOAVISTA RUA 2, LT. 31",BOAVISTA
1516,"BO DA BOAVISTA RUA 2, LT. 32",BOAVISTA
1517,"R RAINHA D BRITES, LT. 20",BOAVISTA
1518,"R RAINHA D BRITES, LT. 12",BOAVISTA
1519,"R FABRICA MOAGENS, N. 10",CARLOS BOTELHO
1520,"R VICTOR CUNHA REGO, LT. 13.7",ALTA LISBOA CENTRO
1521,"BO DA BOAVISTA RUA 2, LT. 34",BOAVISTA
1522,"BO DA BOAVISTA RUA 2, LT. 35",BOAVISTA
1523,"R RAINHA D CATARINA, LT. 5-A",BOAVISTA
1524,"R RAINHA D CATARINA, LT. 23",BOAVISTA
1525,"R VICTOR CUNHA REGO, LT. 13.6",ALTA LISBOA CENTRO
1526,"R JOSE SANTA CAMARAO, N. 2",MURTAS
1527,"BO DA BOAVISTA RUA 2, LT. 45",BOAVISTA
1528,"BO DA BOAVISTA RUA 2, LT. 55",BOAVISTA
1529,"R RICARDO ORNELAS, LT. 379",FLAMENGA
1530,"R FERREIRA DE CASTRO, LT. 351",FLAMENGA
1531,"R BEGONIAS, LT. 48",BOAVISTA
1532,"R BEGONIAS, LT. 49",BOAVISTA
1533,"R FERREIRA DE CASTRO, LT. 341",FLAMENGA
1534,"R RICARDO ORNELAS, LT. 381",FLAMENGA
1535,"BO DA BOAVISTA RUA 2, LT. 56",BOAVISTA
1536,"BO DA BOAVISTA RUA 2, LT. 64",BOAVISTA
1537,"BO DA BOAVISTA RUA 4, LT. 90",BOAVISTA
1538,"BO DA BOAVISTA RUA 1, LT. 10",BOAVISTA
1539,"R SOUSA LOPES, N. 59",REGO
1540,"R RICARDO ORNELAS, LT. 373",FLAMENGA
1541,"BO DA BOAVISTA RUA 2, LT. 4",BOAVISTA
1542,"BO DA BOAVISTA RUA 2, LT. 41",BOAVISTA
1543,"BO DA BOAVISTA RUA 1, LT. 6",BOAVISTA
1544,"BO DA BOAVISTA RUA 2, LT. 47",BOAVISTA
1545,"BO DA BOAVISTA RUA 2, LT. 2",BOAVISTA
1546,"BO DA BOAVISTA RUA 3, LT. 1",BOAVISTA
1547,"R RUI GRACIO, LT. 371-A",FLAMENGA
1548,"AV AVELINO TEIXEIRA MOTA, LT. 311",FLAMENGA
1549,"BO DA BOAVISTA RUA 3, LT. 10",BOAVISTA
1550,"BO DA BOAVISTA RUA 3, LT. 14",BOAVISTA
1551,"BO DA BOAVISTA RUA 2, LT. 49",BOAVISTA
1552,"BO DA BOAVISTA RUA 2, LT. 68",BOAVISTA
1553,"BO DA BOAVISTA RUA 3, LT. 23",BOAVISTA
1554,"BO DA BOAVISTA RUA 3, LT. 29",BOAVISTA
1555,"BO DA BOAVISTA RUA 5, LT. 22",BOAVISTA
1556,"BO DA BOAVISTA RUA 5, LT. 4",BOAVISTA
1557,"R SAPADORES, N. 153",GRACA
1558,"R EDUARDO COVAS, N. 6",ALTA LISBOA CENTRO
1559,"BO DA BOAVISTA RUA 3, LT. 3",BOAVISTA
1560,"BO DA BOAVISTA RUA 3, LT. 39",BOAVISTA
1561,"R CARLOS CONDE, N. 13",LIBERDADE
1562,"R PROF FERNANDO MELLO MOSER, N. 10",PACO LUMIAR
1563,"BO DA BOAVISTA RUA 9, LT. 2",BOAVISTA
1564,"BO DA BOAVISTA RUA 1, LT. 26",BOAVISTA
1565,"AV AVELINO TEIXEIRA MOTA, LT. 327",FLAMENGA
1566,"R JOAO PALMA FERREIRA, LT. 398",FLAMENGA
1567,"BO DA BOAVISTA RUA 3, LT. 54",BOAVISTA
1568,"BO DA BOAVISTA RUA 3, LT. 55",BOAVISTA
1569,"R PROF FRANCISCO PEREIRA MOURA, LT. 137",PADRE CRUZ
1570,"AV JOAO PAULO II, LT. 1",ALFINETES
1571,"BO DA BOAVISTA RUA 3, LT. 58",BOAVISTA
1572,"BO DA BOAVISTA RUA 3, LT. 63",BOAVISTA
1573,"BO DA BOAVISTA RUA 2, LT. 10",BOAVISTA
1574,"BO DA BOAVISTA RUA 2, LT. 17",BOAVISTA
1575,"R NOVA GRILO, LT. 4",GRILO
1576,"R FERREIRA DE CASTRO, LT. 386",FLAMENGA
1577,"BO DA BOAVISTA RUA 3, LT. 61",BOAVISTA
1578,"BO DA BOAVISTA RUA 4, LT. 103",BOAVISTA
1579,"BO DA BOAVISTA RUA 2, LT. 22",BOAVISTA
1580,"BO DA BOAVISTA RUA 2, LT. 33",BOAVISTA
1581,"R FERREIRA DE CASTRO, LT. 334",FLAMENGA
1582,"AV DR ARLINDO VICENTE, LT. 411",FLAMENGA
1583,"BO DA BOAVISTA RUA 4, LT. 109",BOAVISTA
1584,"BO DA BOAVISTA RUA 4, LT. 111",BOAVISTA
1585,"R FERREIRA DE CASTRO, LT. 389",FLAMENGA
1586,"AV AVELINO TEIXEIRA MOTA, LT. 313",FLAMENGA
1587,"BO DA BOAVISTA RUA 4, LT. 112",BOAVISTA
1588,"BO DA BOAVISTA RUA 4, LT. 113",BOAVISTA
1589,"BO DA BOAVISTA RUA 2, LT. 37",BOAVISTA
1590,"BO DA BOAVISTA RUA 2, LT. 38",BOAVISTA
1591,"R HENRIQUE BARRILARO RUAS, N. 3",VALE SANTO ANTONIO
1592,"R HENRIQUE BARRILARO RUAS, N. 13",VALE SANTO ANTONIO
1593,"AV DR ARLINDO VICENTE, LT. 413",FLAMENGA
1594,"R JOAO PALMA FERREIRA, LT. 404",FLAMENGA
1595,"BO DA BOAVISTA RUA 4, LT. 119",BOAVISTA
1596,"BO DA BOAVISTA RUA 4, LT. 127",BOAVISTA
1597,"BO DA BOAVISTA RUA 2, LT. 43",BOAVISTA
1598,"BO DA BOAVISTA RUA 2, LT. 51",BOAVISTA
1599,"R BERNARDO MARQUES, N. 1",ALTA LISBOA CENTRO
1600,"R MANUEL LOPES, N. 7",ALTA LISBOA CENTRO
1601,"AV DR ARLINDO VICENTE, LT. 408",FLAMENGA
1602,"AV AVELINO TEIXEIRA MOTA, LT. 318",FLAMENGA
1603,"BO DA BOAVISTA RUA 4, LT. 130",BOAVISTA
1604,"BO DA BOAVISTA RUA 4, LT. 137",BOAVISTA
1605,"BO DA BOAVISTA RUA 2, LT. 54",BOAVISTA
1606,"BO DA BOAVISTA RUA 2, LT. 59",BOAVISTA
1607,"R RAUL PORTELA, N. 16",ALTO DO CHAPELEIRO
1608,"R FERREIRA DE CASTRO, LT. 335",FLAMENGA
1609,"BO DA BOAVISTA RUA 4, LT. 139",BOAVISTA
1610,"BO DA BOAVISTA RUA 4, LT. 144",BOAVISTA
1611,"AV DR ARLINDO VICENTE, LT. 407",FLAMENGA
1612,"QTA LACTARIO - AZINHAGA BARROS, N. 25",QUINTA BARROS
1613,"BO DA BOAVISTA RUA 2, LT. 8",BOAVISTA
1614,"BO DA BOAVISTA RUA 2, LT. 9",BOAVISTA
1615,"BO DA BOAVISTA RUA 4, LT. 151",BOAVISTA
1616,"BO DA BOAVISTA RUA 4, LT. 153",BOAVISTA
1617,"R RIO COURA, LT. 8",PADRE CRUZ
1618,"AV NUNO KRUS ABECASSIS, LT. 20.3.1",ALTA LISBOA CENTRO
1619,"R BUGANVILIAS, LT. 1",BOAVISTA
1620,"R RAINHA D BRITES, LT. 24",BOAVISTA
1621,"BO DA BOAVISTA RUA 4, LT. 154",BOAVISTA
1622,"BO DA BOAVISTA RUA 4, LT. 172",BOAVISTA
1623,"BO DA BOAVISTA RUA 3, LT. 2",BOAVISTA
1624,"BO DA BOAVISTA RUA 3, LT. 21",BOAVISTA
1625,"BO DA BOAVISTA RUA 4, LT. 182",BOAVISTA
1626,"BO DA BOAVISTA RUA 4, LT. 186",BOAVISTA
1627,"BO LIBERDADE - RUA C, LT. 1",LIBERDADE
1628,"R VICTOR CUNHA REGO, LT. 13.4",ALTA LISBOA CENTRO
1629,"R ACACIAS, LT. A",BOAVISTA
1630,"R ACACIAS, LT. C",BOAVISTA
1631,"BO DA BOAVISTA RUA 3, LT. 30",BOAVISTA
1632,"BO DA BOAVISTA RUA 3, LT. 38",BOAVISTA
1633,"BO DA BOAVISTA RUA 4, LT. 192",BOAVISTA
1634,"BO DA BOAVISTA RUA 4, LT. 198",BOAVISTA
1635,"R BEGONIAS, LT. 46",BOAVISTA
1636,"R ACACIAS, LT. D",BOAVISTA
1637,"BO DA BOAVISTA RUA 4, LT. 200",BOAVISTA
1638,"BO DA BOAVISTA RUA 4, LT. 204",BOAVISTA
1639,"BO DA BOAVISTA RUA 3, LT. 40",BOAVISTA
1640,"BO DA BOAVISTA RUA 3, LT. 43",BOAVISTA
1641,"BO DA BOAVISTA RUA 9, LT. 6",BOAVISTA
1642,"BO DA BOAVISTA RUA 1, LT. 36",BOAVISTA
1643,"BO DA BOAVISTA RUA 4, LT. 214",BOAVISTA
1644,"BO DA BOAVISTA RUA 4, LT. 22",BOAVISTA
1645,"BO DA BOAVISTA RUA 2, LT. 11",BOAVISTA
1646,"BO DA BOAVISTA RUA 3, LT. 24",BOAVISTA
1647,"BO DA BOAVISTA RUA 3, LT. 51",BOAVISTA
1648,"BO DA BOAVISTA RUA 3, LT. 52",BOAVISTA
1649,"BO DA BOAVISTA RUA 3, LT. 35",BOAVISTA
1650,"BO DA BOAVISTA RUA 4, LT. 105",BOAVISTA
1651,"BO DA BOAVISTA RUA 4, LT. 29",BOAVISTA
1652,"BO DA BOAVISTA RUA 4, LT. 3",BOAVISTA
1653,"R MURTAS, N. 3",MURTAS
1654,"R PROF LINDLEY CINTRA, LT. 11",PADRE CRUZ
1655,"BO DA BOAVISTA RUA 3, LT. 8",BOAVISTA
1656,"BO DA BOAVISTA RUA 3, LT. 20",BOAVISTA
1657,"BO DA BOAVISTA RUA 4, LT. 107",BOAVISTA
1658,"BO DA BOAVISTA RUA 4, LT. 170",BOAVISTA
1659,"R RIO GUADIANA, LT. 10",PADRE CRUZ
1660,"R RIO PAIVA, LT. 84",PADRE CRUZ
1661,"BO DA BOAVISTA RUA 4, LT. 33",BOAVISTA
1662,"BO DA BOAVISTA RUA 4, LT. 38",BOAVISTA
1663,"BO DA BOAVISTA RUA 4, LT. 194",BOAVISTA
1664,"BO DA BOAVISTA RUA 1, LT. 4",BOAVISTA
1665,"BO DA BOAVISTA RUA 4, LT. 12",BOAVISTA
1666,"R RAINHA D BRITES, LT. 51",BOAVISTA
1667,"BO DA BOAVISTA RUA 1, LT. 2",BOAVISTA
1668,"BO DA BOAVISTA RUA 1, LT. 34",BOAVISTA
1669,"BO DA BOAVISTA RUA 4, LT. 39",BOAVISTA
1670,"BO DA BOAVISTA RUA 4, LT. 4",BOAVISTA
1671,"BO DA BOAVISTA RUA 4, LT. 11",BOAVISTA
1672,"BO DA BOAVISTA RUA 4, LT. 114",BOAVISTA
1673,"BO DA BOAVISTA RUA 1, LT. 42",BOAVISTA
1674,"BO DA BOAVISTA RUA 1, LT. 44",BOAVISTA
1675,"BO DA BOAVISTA RUA 4, LT. 45",BOAVISTA
1676,"BO DA BOAVISTA RUA 4, LT. 53",BOAVISTA
1677,"BO DA BOAVISTA RUA 4, LT. 115",BOAVISTA
1678,"BO DA BOAVISTA RUA 4, LT. 117",BOAVISTA
1679,"BO DA BOAVISTA RUA 1, LT. 48",BOAVISTA
1680,"BO DA BOAVISTA RUA 1, LT. 54",BOAVISTA
1681,"R PROF ALMEIDA LIMA, LT. 24",PADRE CRUZ
1682,"R PROF FIDELINO FIGUEIREDO, LT. 79",PADRE CRUZ
1683,"BO DA BOAVISTA RUA 4, LT. 57",BOAVISTA
1684,"BO DA BOAVISTA RUA 4, LT. 6",BOAVISTA
1685,"BO DA BOAVISTA RUA 1, LT. 58",BOAVISTA
1686,"BO DA BOAVISTA RUA 2, LT. 27",BOAVISTA
1687,"BO DA BOAVISTA RUA 4, LT. 123",BOAVISTA
1688,"BO DA BOAVISTA RUA 4, LT. 13",BOAVISTA
1689,"BO DA BOAVISTA RUA 4, LT. 61",BOAVISTA
1690,"BO DA BOAVISTA RUA 4, LT. 7",BOAVISTA
1691,"BO DA BOAVISTA RUA 2, LT. 28",BOAVISTA
1692,"BO DA BOAVISTA RUA 2, LT. 30",BOAVISTA
1693,"BO DA BOAVISTA RUA 2, LT. 39",BOAVISTA
1694,"BO DA BOAVISTA RUA 2, LT. 40",BOAVISTA
1695,"BO DA BOAVISTA RUA 4, LT. 83",BOAVISTA
1696,"BO DA BOAVISTA RUA 4, LT. 91",BOAVISTA
1697,"BO DA BOAVISTA RUA 4, LT. 132",BOAVISTA
1698,"BO DA BOAVISTA RUA 4, LT. 133",BOAVISTA
1699,"R RIO AGUEDA, LT. 23",PADRE CRUZ
1700,"R PROF ALMEIDA LIMA, LT. 31",PADRE CRUZ
1701,"BO DA BOAVISTA RUA 2, LT. 44",BOAVISTA
1702,"BO DA BOAVISTA RUA 2, LT. 5",BOAVISTA
1703,"BO DA BOAVISTA RUA 2, LT. 50",BOAVISTA
1704,"BO DA BOAVISTA RUA 2, LT. 66",BOAVISTA
1705,"BO DA BOAVISTA RUA 4, LT. 97",BOAVISTA
1706,"BO DA BOAVISTA RUA 4, LT. 102",BOAVISTA
1707,"BO DA BOAVISTA RUA 4, LT. 14",BOAVISTA
1708,"BO DA BOAVISTA RUA 4, LT. 140",BOAVISTA
1709,"R RIO PAIVA, LT. 7",PADRE CRUZ
1710,"R RIO PAIVA, LT. 41",PADRE CRUZ
1711,"BO DA BOAVISTA RUA 2, LT. 7",BOAVISTA
1712,"BO DA BOAVISTA RUA 2, LT. 70",BOAVISTA
1713,"R RIO COURA, LT. 44",PADRE CRUZ
1714,"R RIO COURA, LT. 80",PADRE CRUZ
1715,"BO DA BOAVISTA RUA 4, LT. 106",BOAVISTA
1716,"BO DA BOAVISTA RUA 4, LT. 108",BOAVISTA
1717,"BO DA BOAVISTA RUA 4, LT. 143",BOAVISTA
1718,"BO DA BOAVISTA RUA 4, LT. 156",BOAVISTA
1719,"BO DA BOAVISTA RUA 2, LT. 6",BOAVISTA
1720,"BO DA BOAVISTA RUA 2, LT. 1",BOAVISTA
1721,"BO DA BOAVISTA RUA 3, LT. 15",BOAVISTA
1722,"BO DA BOAVISTA RUA 3, LT. 16",BOAVISTA
1723,"R RIO TAVORA, LT. 3",PADRE CRUZ
1724,"R RIO DOURO, LT. 19",PADRE CRUZ
1725,"BO DA BOAVISTA RUA 4, LT. 116",BOAVISTA
1726,"BO DA BOAVISTA RUA 4, LT. 121",BOAVISTA
1727,"BO DA BOAVISTA RUA 4, LT. 16",BOAVISTA
1728,"BO DA BOAVISTA RUA 4, LT. 166",BOAVISTA
1729,"BO DA BOAVISTA RUA 3, LT. 18",BOAVISTA
1730,"BO DA BOAVISTA RUA 3, LT. 26",BOAVISTA
1731,"BO DA BOAVISTA RUA 4, LT. 162",BOAVISTA
1732,"BO DA BOAVISTA RUA 4, LT. 74",BOAVISTA
1733,"BO DA BOAVISTA RUA 3, LT. 27",BOAVISTA
1734,"BO DA BOAVISTA RUA 3, LT. 28",BOAVISTA
1735,"BO DA BOAVISTA RUA 4, LT. 168",BOAVISTA
1736,"BO DA BOAVISTA RUA 4, LT. 17",BOAVISTA
1737,"BO DA BOAVISTA RUA 4, LT. 76",BOAVISTA
1738,"BO DA BOAVISTA RUA 4, LT. 18",BOAVISTA
1739,"BO DA BOAVISTA RUA 3, LT. 31",BOAVISTA
1740,"BO DA BOAVISTA RUA 3, LT. 33",BOAVISTA
1741,"BO DA BOAVISTA RUA 4, LT. 206",BOAVISTA
1742,"BO DA BOAVISTA RUA 4, LT. 69",BOAVISTA
1743,"BO DA BOAVISTA RUA 4, LT. 178",BOAVISTA
1744,"BO DA BOAVISTA RUA 4, LT. 184",BOAVISTA
1745,"R RIO ALVA, LT. 21",PADRE CRUZ
1746,"R RIO ALVA, LT. 33",PADRE CRUZ
1747,"BO DA BOAVISTA RUA 3, LT. 37",BOAVISTA
1748,"BO DA BOAVISTA RUA 3, LT. 42",BOAVISTA
1749,"BO DA BOAVISTA RUA 4, LT. 71",BOAVISTA
1750,"BO DA BOAVISTA RUA 4, LT. 24",BOAVISTA
1751,"BO DA BOAVISTA RUA 4, LT. 188",BOAVISTA
1752,"BO DA BOAVISTA RUA 4, LT. 20",BOAVISTA
1753,"BO DA BOAVISTA RUA 3, LT. 44",BOAVISTA
1754,"BO DA BOAVISTA RUA 3, LT. 46",BOAVISTA
1755,"R PROF TIAGO DE OLIVEIRA, LT. 84",PADRE CRUZ
1756,"R PROF MILLER GUERRA, LT. 45",PADRE CRUZ
1757,"BO DA BOAVISTA RUA 3, LT. 53",BOAVISTA
1758,"BO DA BOAVISTA RUA 3, LT. 56",BOAVISTA
1759,"BO DA BOAVISTA RUA 4, LT. 5",BOAVISTA
1760,"BO DA BOAVISTA RUA 5, LT. 11",BOAVISTA
1761,"R RIO TAMEGA, LT. 27",PADRE CRUZ
1762,"R RIO LABOREIRO, LT. 7",PADRE CRUZ
1763,"BO DA BOAVISTA RUA 4, LT. 208",BOAVISTA
1764,"BO DA BOAVISTA RUA 4, LT. 27",BOAVISTA
1765,"BO DA BOAVISTA RUA 3, LT. 6",BOAVISTA
1766,"BO DA BOAVISTA RUA 3, LT. 60",BOAVISTA
1767,"BO DA BOAVISTA RUA 5, LT. 14",BOAVISTA
1768,"BO DA BOAVISTA RUA 5, LT. 16",BOAVISTA
1769,"BO DA BOAVISTA RUA 4, LT. 28",BOAVISTA
1770,"BO DA BOAVISTA RUA 4, LT. 35",BOAVISTA
1771,"R RIO COURA, LT. 3",PADRE CRUZ
1772,"R RIO SABOR, LT. 35",PADRE CRUZ
1773,"BO DA BOAVISTA RUA 3, LT. 67",BOAVISTA
1774,"BO DA BOAVISTA RUA 3, LT. 70",BOAVISTA
1775,"BO DA BOAVISTA RUA 5, LT. 20",BOAVISTA
1776,"BO DA BOAVISTA RUA 5, LT. 28",BOAVISTA
1777,"BO DA BOAVISTA RUA 3, LT. 9",BOAVISTA
1778,"BO DA BOAVISTA RUA 3, LT. 17",BOAVISTA
1779,"BO DA BOAVISTA RUA 5, LT. 32",BOAVISTA
1780,"BO DA BOAVISTA RUA 5, LT. 45",BOAVISTA
1781,"R RIO LENA, LT. 8",PADRE CRUZ
1782,"R PROF PAIS SILVA, LT. 27",PADRE CRUZ
1783,"BO DA BOAVISTA RUA 4, LT. 46",BOAVISTA
1784,"BO DA BOAVISTA RUA 4, LT. 51",BOAVISTA
1785,"BO DA BOAVISTA RUA 3, LT. 47",BOAVISTA
1786,"BO DA BOAVISTA RUA 4, LT. 1",BOAVISTA
1787,"BO DA BOAVISTA RUA 5, LT. 46",BOAVISTA
1788,"BO DA BOAVISTA RUA 5, LT. 50",BOAVISTA
1789,"BO DA BOAVISTA RUA 4, LT. 55",BOAVISTA
1790,"BO DA BOAVISTA RUA 4, LT. 59",BOAVISTA
1791,"R RIO LENA, LT. 62",PADRE CRUZ
1792,"R RIO TORGAL, LT. 30",PADRE CRUZ
1793,"BO DA BOAVISTA RUA 4, LT. 101",BOAVISTA
1794,"BO DA BOAVISTA RUA 4, LT. 118",BOAVISTA
1795,"BO DA BOAVISTA RUA 4, LT. 60",BOAVISTA
1796,"BO DA BOAVISTA RUA 4, LT. 67",BOAVISTA
1797,"BO DA BOAVISTA RUA 5, LT. 8",BOAVISTA
1798,"BO DA BOAVISTA RUA 5, LT. 9",BOAVISTA
1799,"BO DA BOAVISTA RUA 4, LT. 120",BOAVISTA
1800,"BO DA BOAVISTA RUA 4, LT. 122",BOAVISTA
1801,"BO DA BOAVISTA RUA 5, LT. 24",BOAVISTA
1802,"BO DA BOAVISTA RUA 5, LT. 42",BOAVISTA
1803,"BO DA BOAVISTA RUA 4, LT. 125",BOAVISTA
1804,"BO DA BOAVISTA RUA 4, LT. 126",BOAVISTA
1805,"BO DA BOAVISTA RUA 6, LT. 25",BOAVISTA
1806,"BO DA BOAVISTA RUA 6, LT. 26",BOAVISTA
1807,"BO DA BOAVISTA RUA 4, LT. 128",BOAVISTA
1808,"BO DA BOAVISTA RUA 4, LT. 129",BOAVISTA
1809,"BO DA BOAVISTA RUA 4, LT. 68",BOAVISTA
1810,"BO DA BOAVISTA RUA 4, LT. 72",BOAVISTA
1811,"BO DA BOAVISTA RUA 6, LT. 33",BOAVISTA
1812,"BO DA BOAVISTA RUA 6, LT. 38",BOAVISTA
1813,"BO DA BOAVISTA RUA 4, LT. 138",BOAVISTA
1814,"BO DA BOAVISTA RUA 4, LT. 141",BOAVISTA
1815,"R RIO CAIA, LT. 5",PADRE CRUZ
1816,"R RIO TAMEGA, LT. 14",PADRE CRUZ
1817,"BO DA BOAVISTA RUA 4, LT. 82",BOAVISTA
1818,"BO DA BOAVISTA RUA 4, LT. 84",BOAVISTA
1819,"BO DA BOAVISTA RUA 6, LT. 40",BOAVISTA
1820,"BO DA BOAVISTA RUA 6, LT. 42",BOAVISTA
1821,"BO DA BOAVISTA RUA 4, LT. 9",BOAVISTA
1822,"BO DA BOAVISTA RUA 4, LT. 94",BOAVISTA
1823,"BO DA BOAVISTA RUA 4, LT. 145",BOAVISTA
1824,"BO DA BOAVISTA RUA 4, LT. 149",BOAVISTA
1825,"BO DA BOAVISTA RUA 6, LT. 44",BOAVISTA
1826,"BO DA BOAVISTA RUA 6, LT. 30",BOAVISTA
1827,"BO DA BOAVISTA RUA 4, LT. 95",BOAVISTA
1828,"BO DA BOAVISTA RUA 4, LT. 98",BOAVISTA
1829,"R RIO LABOREIRO, LT. 13",PADRE CRUZ
1830,"R RIO SABOR, LT. 41",PADRE CRUZ
1831,"BO DA BOAVISTA RUA 7, LT. 32",BOAVISTA
1832,"BO DA BOAVISTA RUA 7, LT. 40",BOAVISTA
1833,"BO DA BOAVISTA RUA 4, LT. 146",BOAVISTA
1834,"BO DA BOAVISTA RUA 4, LT. 81",BOAVISTA
1835,"BO DA BOAVISTA RUA 4, LT. 152",BOAVISTA
1836,"BO DA BOAVISTA RUA 4, LT. 155",BOAVISTA
1837,"BO DA BOAVISTA RUA 7, LT. 6",BOAVISTA
1838,"BO DA BOAVISTA RUA 7, LT. 12",BOAVISTA
1839,"R RIO SABOR, LT. 1 ",PADRE CRUZ
1840,"R RIO SABOR, LT. 52",PADRE CRUZ
1841,"BO DA BOAVISTA RUA 4, LT. 134",BOAVISTA
1842,"BO DA BOAVISTA RUA 4, LT. 148",BOAVISTA
1843,"BO DA BOAVISTA RUA 7, LT. 24",BOAVISTA
1844,"BO DA BOAVISTA RUA 7, LT. 4",BOAVISTA
1845,"BO DA BOAVISTA RUA 4, LT. 190",BOAVISTA
1846,"BO DA BOAVISTA RUA 4, LT. 202",BOAVISTA
1847,"BO DA BOAVISTA RUA 4, LT. 15",BOAVISTA
1848,"BO DA BOAVISTA RUA 4, LT. 164",BOAVISTA
1849,"BO DA BOAVISTA RUA 4, LT. 218",BOAVISTA
1850,"BO DA BOAVISTA RUA 4, LT. 58",BOAVISTA
1851,"BO DA BOAVISTA RUA 4, LT. 31",BOAVISTA
1852,"BO DA BOAVISTA RUA 4, LT. 37",BOAVISTA
1853,"BO DA BOAVISTA RUA 4, LT. 79",BOAVISTA
1854,"BO DA BOAVISTA RUA 4, LT. 80",BOAVISTA
1855,"BO DA BOAVISTA RUA 4, LT. 50",BOAVISTA
1856,"BO DA BOAVISTA RUA 4, LT. 56",BOAVISTA
1857,"BO DA BOAVISTA RUA 9, LT. 11",BOAVISTA
1858,"BO DA BOAVISTA RUA 9, LT. 14",BOAVISTA
1859,"BO DA BOAVISTA RUA 4, LT. 62",BOAVISTA
1860,"BO DA BOAVISTA RUA 5, LT. 1",BOAVISTA
1861,"BO DA BOAVISTA RUA 4, LT. 64",BOAVISTA
1862,"BO DA BOAVISTA RUA 4, LT. 70",BOAVISTA
1863,"R PROF TIAGO DE OLIVEIRA, LT. 81",PADRE CRUZ
1864,"R RIO COURA, LT. 61",PADRE CRUZ
1865,"BO DA BOAVISTA RUA 5, LT. 13",BOAVISTA
1866,"BO DA BOAVISTA RUA 5, LT. 19",BOAVISTA
1867,"BO DA BOAVISTA RUA 9, LT. 21",BOAVISTA
1868,"BO DA BOAVISTA RUA 9, LT. 31",BOAVISTA
1869,"BO DA BOAVISTA RUA 4, LT. 87",BOAVISTA
1870,"BO DA BOAVISTA RUA 4, LT. 92",BOAVISTA
1871,"BO DA BOAVISTA RUA 4, LT. 131",BOAVISTA
1872,"BO DA BOAVISTA RUA 4, LT. 23",BOAVISTA
1873,"BO DA BOAVISTA RUA 9, LT. 10",BOAVISTA
1874,"BO DA BOAVISTA RUA 9, LT. 17",BOAVISTA
1875,"BO DA BOAVISTA RUA 4, LT. 30",BOAVISTA
1876,"BO DA BOAVISTA RUA 4, LT. 48",BOAVISTA
1877,"BO DA BOAVISTA RUA 6, LT. 10",BOAVISTA
1878,"BO DA BOAVISTA RUA 6, LT. 18",BOAVISTA
1879,"R RIO TAVORA, LT. 20",PADRE CRUZ
1880,"R RIO COURA, LT. 42",PADRE CRUZ
1881,"BO DA BOAVISTA RUA 4, LT. 8",BOAVISTA
1882,"BO DA BOAVISTA RUA 5, LT. 12",BOAVISTA
1883,"BO DA BOAVISTA RUA 6, N. 15",BOAVISTA
1884,"R RAINHA D MARIA I, LT. 19",BOAVISTA
1885,"R RIO TAVORA, LT. 28",PADRE CRUZ
1886,"R RIO TAMEGA, LT. 16",PADRE CRUZ
1887,"BO DA BOAVISTA RUA 5, LT. 21",BOAVISTA
1888,"BO DA BOAVISTA RUA 5, LT. 25",BOAVISTA
1889,"BO DA BOAVISTA RUA 5, LT. 15",BOAVISTA
1890,"BO DA BOAVISTA RUA 5, LT. 18",BOAVISTA
1891,"BO DA BOAVISTA RUA 5, LT. 23",BOAVISTA
1892,"BO DA BOAVISTA RUA 5, LT. 26",BOAVISTA
1893,"BO DA BOAVISTA RUA 1, LT. 60",BOAVISTA
1894,"R AZALEAS, LT. 75",BOAVISTA
1895,"BO DA BOAVISTA RUA 5, LT. 30",BOAVISTA
1896,"BO DA BOAVISTA RUA 5, LT. 41",BOAVISTA
1897,"R AZALEAS, LT. 76",BOAVISTA
1898,"R RAINHA D CATARINA, LT. 69",BOAVISTA
1899,"BO DA BOAVISTA RUA 5, LT. 44",BOAVISTA
1900,"BO DA BOAVISTA RUA 5, LT. 47",BOAVISTA
1901,"BO DA BOAVISTA RUA 5, LT. 5",BOAVISTA
1902,"BO DA BOAVISTA RUA 5, LT. 6",BOAVISTA
1903,"R RAINHA D CATARINA, LT. 72",BOAVISTA
1904,"R MARIA CARLOTA, N. 4",ALTA LISBOA SUL
1905,"BO DA BOAVISTA RUA 5, LT. 7",BOAVISTA
1906,"BO DA BOAVISTA RUA 5, LT. 27",BOAVISTA
1907,"BO DA BOAVISTA RUA 5, LT. 49",BOAVISTA
1908,"BO DA BOAVISTA RUA 6, LT. 22",BOAVISTA
1909,"R MARIA CARMO TORRES, N. 3",ALTA LISBOA SUL
1910,"R EDUARDA LAPA, LT. 35",MARQUES ABRANTES
1911,"R RIO PAIVA, LT. 48",PADRE CRUZ
1912,"R RIO DAO, LT. 24",PADRE CRUZ
1913,"BO DA BOAVISTA RUA 6, LT. 23",BOAVISTA
1914,"BO DA BOAVISTA RUA 6, LT. 24",BOAVISTA
1915,"R EDUARDA LAPA, LT. 36",MARQUES ABRANTES
1916,"LG MARIO NEVES, N. 12",QUINTA BARROS
